player_id,name,age,nationality,team,league,position,specific_position,injured,height_cm,weight_kg,stamina,matches_played,minutes_played,yellow_cards,red_cards,goals,assists,shots_per_game,key_passes_per_game,dribbles_per_game,tackles_per_game,interceptions_per_game,clearances_per_game,aerial_duels_won_pct,fouls_per_game,pass_accuracy_pct,passes_per_game,long_balls_per_game,crosses_per_game,saves_per_game,clean_sheets,goals_conceded,penalty_save_pct
446,Gabriel Ramos,30,Inglesa,Marseille,Ligue 1,Mediocentro,MCD,No,175,78,92,7,574,4,1,5,4,1.32,0.5,0.84,1.65,1.38,0.66,53.59,0.67,79.42,43.35,0.53,0.77,0.0,0.0,0.0,0.0
447,Juan Vega,33,Inglesa,Chelsea,Premier,Portero,POR,No,188,81,60,33,2739,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.97,6.56,2.71,0.0,3.03,0.33,30.11,88.69
448,Andrés Molina,22,Inglesa,Rennes,Ligue 1,Defensa,DFC,No,189,87,69,2,146,2,1,1,0,0.46,0.17,0.03,2.0,0.74,1.64,64.32,0.46,77.08,20.51,1.44,0.62,0.0,0.0,0.0,0.0
449,Santiago Rodríguez,19,Inglesa,Borussia Mönchengladbach,Bundesliga,Portero,POR,No,187,91,71,0,0,10,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.48,11.27,1.61,0.0,4.82,10.93,23.3,31.06
450,Daniel Cruz,30,Inglesa,Bayer Leverkusen,Bundesliga,Mediocentro,MCD,No,171,75,68,36,3204,10,2,5,7,0.34,0.36,1.06,1.48,0.84,0.68,36.92,0.47,82.31,40.04,1.56,0.46,0.0,0.0,0.0,0.0
451,Lucas Pérez,27,Inglesa,Lyon,Ligue 1,Mediocentro,MCO,No,184,75,57,5,340,2,3,5,7,0.63,0.61,0.92,0.1,1.63,0.76,33.2,0.2,77.23,39.06,0.38,0.9,0.0,0.0,0.0,0.0
452,Miguel Ruiz,33,Inglesa,Tottenham,Premier,Portero,POR,No,197,86,64,33,2904,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.11,16.65,4.87,0.0,2.82,12.61,37.79,9.08
453,Nicolás Cruz,30,Inglesa,Tottenham,Premier,Mediocentro,MCO,No,178,79,97,22,1892,9,0,2,7,0.28,0.18,1.19,0.06,0.77,0.6,30.92,1.47,65.51,34.51,0.8,0.53,0.0,0.0,0.0,0.0
454,Enzo Morales,32,Inglesa,Atlético Madrid,LaLiga,Mediocentro,MCD,No,177,68,82,26,1560,2,3,4,0,0.26,1.99,1.61,1.77,1.06,0.02,33.0,1.93,73.64,57.45,0.68,0.11,0.0,0.0,0.0,0.0
455,Juan Cruz,27,Inglesa,Lyon,Ligue 1,Mediocentro,MC,Sí,172,78,69,4,260,1,3,3,6,1.01,1.85,1.1,0.1,0.2,0.24,54.71,0.92,76.36,47.38,1.15,0.59,0.0,0.0,0.0,0.0
456,Carlos López,24,Inglesa,Liverpool,Premier,Mediocentro,MCD,No,172,75,74,31,1984,5,2,5,0,0.47,0.4,1.62,1.05,0.53,0.27,29.97,1.2,68.87,45.51,0.23,0.49,0.0,0.0,0.0,0.0
457,Gabriel Rodríguez,35,Inglesa,Napoli,Serie A,Mediocentro,MCO,No,171,69,64,36,3132,1,1,0,6,0.25,0.81,1.56,0.54,0.48,0.56,32.05,0.99,83.19,31.29,1.35,0.01,0.0,0.0,0.0,0.0
458,Juan Gómez,30,Inglesa,Sevilla,LaLiga,Mediocentro,MCO,No,183,71,84,0,0,9,2,2,4,0.14,2.0,1.49,0.41,1.9,0.66,33.03,1.27,72.81,35.11,1.45,0.28,0.0,0.0,0.0,0.0
459,Daniel Ramos,22,Inglesa,Valencia,LaLiga,Delantero,ED,No,180,65,99,28,2128,0,0,12,1,2.72,0.58,1.12,0.66,0.53,0.09,32.64,0.8,82.97,11.38,0.37,0.39,0.0,0.0,0.0,0.0
460,Fernando Gómez,33,Inglesa,Bayern Munich,Bundesliga,Portero,POR,No,188,93,75,19,1672,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.86,10.65,4.04,0.0,4.97,12.46,45.39,21.52
461,Andrés Suárez,26,Inglesa,Lyon,Ligue 1,Mediocentro,MCD,No,180,73,86,8,648,1,3,4,7,1.01,1.65,1.73,1.0,1.97,0.71,31.16,0.55,71.15,46.01,1.76,0.21,0.0,0.0,0.0,0.0
462,Mateo López,32,Inglesa,Atlético Madrid,LaLiga,Delantero,ED,No,176,68,92,38,3268,7,1,20,6,1.06,0.63,2.56,0.25,0.08,0.77,23.24,0.22,71.73,29.45,0.03,2.22,0.0,0.0,0.0,0.0
463,Pedro Sánchez,35,Inglesa,RB Leipzig,Bundesliga,Defensa,LD,No,181,90,69,12,876,10,1,0,2,0.27,0.23,0.43,1.2,0.72,1.4,80.49,0.43,84.72,20.75,1.68,0.45,0.0,0.0,0.0,0.0
464,Daniel Molina,35,Inglesa,Manchester United,Premier,Defensa,LI,No,182,78,98,16,1024,10,1,0,4,0.27,0.35,0.78,1.62,1.34,2.0,68.34,0.76,75.16,37.2,1.1,0.73,0.0,0.0,0.0,0.0
465,Leo Alvarez,25,Inglesa,Paris SG,Ligue 1,Portero,POR,No,198,78,64,35,2870,10,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.27,13.15,4.27,0.0,2.59,4.67,47.74,34.79
466,Andrés Gómez,26,Inglesa,Lazio,Serie A,Mediocentro,MCD,No,175,74,69,9,693,2,0,3,0,1.03,1.24,1.21,1.85,0.79,0.68,38.23,0.16,86.99,52.25,1.73,0.96,0.0,0.0,0.0,0.0
467,Diego Rodríguez,31,Inglesa,RB Leipzig,Bundesliga,Defensa,LI,No,182,86,78,5,310,0,1,3,3,0.39,0.02,0.73,1.04,1.45,3.85,75.54,0.52,73.79,28.83,1.0,0.85,0.0,0.0,0.0,0.0
468,Nicolás Ortega,19,Inglesa,RB Leipzig,Bundesliga,Portero,POR,No,197,80,76,0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39,7.23,3.42,0.0,2.87,10.29,38.58,23.65
469,Andrés Ortega,30,Inglesa,Newcastle,Premier,Mediocentro,MCO,No,184,67,52,3,240,8,0,2,3,0.92,1.58,0.92,1.52,0.16,0.28,24.17,1.3,75.58,52.75,1.58,0.09,0.0,0.0,0.0,0.0
470,Daniel Martínez,25,Inglesa,Newcastle,Premier,Delantero,DC,No,174,73,87,30,2100,6,1,14,5,1.87,0.49,1.13,0.51,0.48,0.02,43.79,0.5,80.59,11.12,0.64,1.9,0.0,0.0,0.0,0.0
471,Gabriel Ruiz,25,Inglesa,Real Madrid,LaLiga,Defensa,DFC,No,183,85,93,27,1728,3,3,0,5,0.08,0.49,0.93,1.87,0.35,0.71,80.89,1.62,62.07,17.87,0.65,0.8,0.0,0.0,0.0,0.0
472,Leo Gómez,33,Inglesa,Borussia Mönchengladbach,Bundesliga,Portero,POR,No,189,89,81,8,648,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.12,5.68,2.5,0.0,1.75,8.57,19.78,89.63
473,Enzo González,34,Inglesa,Real Sociedad,LaLiga,Portero,POR,No,186,94,82,18,1206,9,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.07,14.13,2.23,0.0,4.24,4.72,10.93,3.39
474,Enzo González,30,Inglesa,Sevilla,LaLiga,Mediocentro,MC,No,175,65,69,29,2465,3,2,3,2,0.67,1.04,1.19,0.32,0.27,0.21,42.35,1.1,83.96,57.62,1.8,0.8,0.0,0.0,0.0,0.0
475,Andrés Suárez,20,Inglesa,Juventus,Serie A,Defensa,DFC,No,185,88,98,9,765,5,1,3,4,0.1,0.22,0.3,2.14,1.38,4.15,51.73,0.96,84.69,34.85,1.15,0.81,0.0,0.0,0.0,0.0
476,Pedro Ortega,21,Inglesa,Sevilla,LaLiga,Defensa,LD,No,178,78,92,3,180,3,3,1,1,0.22,0.21,0.68,1.19,1.44,0.23,85.02,1.24,75.66,39.34,0.08,0.38,0.0,0.0,0.0,0.0
477,Diego Gómez,26,Inglesa,Union Berlin,Bundesliga,Defensa,LD,No,185,77,83,26,1846,9,2,2,4,0.13,0.13,0.48,1.64,0.6,2.6,79.69,0.63,63.05,22.24,2.19,0.58,0.0,0.0,0.0,0.0
478,Rafael Torres,18,Inglesa,Real Sociedad,LaLiga,Mediocentro,MC,No,184,65,99,7,560,4,1,3,1,0.4,0.64,1.41,1.87,0.88,0.18,40.65,0.47,68.01,56.18,1.45,0.35,0.0,0.0,0.0,0.0
479,Enzo Pérez,27,Inglesa,Lens,Ligue 1,Defensa,DFC,No,194,76,90,32,2144,8,2,2,3,0.29,0.07,0.31,0.89,0.47,1.83,72.03,1.39,66.85,32.2,2.37,0.5,0.0,0.0,0.0,0.0
480,Lucas López,28,Inglesa,Liverpool,Premier,Delantero,EI,No,182,72,69,1,80,0,1,9,9,1.39,1.55,0.07,0.62,0.8,0.26,27.24,0.62,61.82,28.27,0.08,2.87,0.0,0.0,0.0,0.0
481,Nicolás Martínez,22,Inglesa,Napoli,Serie A,Defensa,DFC,No,175,74,98,8,496,10,3,2,3,0.19,0.14,0.47,2.73,2.67,2.43,53.89,1.13,71.62,36.51,1.14,0.87,0.0,0.0,0.0,0.0
482,Thiago González,24,Inglesa,Tottenham,Premier,Delantero,EI,No,180,67,51,34,2822,10,1,18,4,2.39,1.29,0.85,0.3,0.23,0.46,43.5,0.35,84.49,23.84,0.82,2.39,0.0,0.0,0.0,0.0
483,Santiago Díaz,28,Inglesa,Lazio,Serie A,Delantero,DC,No,187,66,56,26,1612,8,3,18,10,2.43,1.19,0.01,0.3,0.78,0.6,20.56,0.2,65.7,13.44,0.12,2.18,0.0,0.0,0.0,0.0
484,Leo Suárez,30,Inglesa,Napoli,Serie A,Defensa,DFC,No,175,85,98,26,2132,0,0,3,2,0.09,0.18,0.12,1.5,0.65,1.77,62.2,1.31,81.9,28.5,2.72,0.15,0.0,0.0,0.0,0.0
485,Mateo Martínez,32,Inglesa,Roma,Serie A,Defensa,DFC,No,192,82,76,9,594,9,1,2,5,0.29,0.35,0.9,1.61,0.48,2.95,60.38,1.08,67.37,28.84,0.96,0.66,0.0,0.0,0.0,0.0
486,Enzo Vega,31,Inglesa,Marseille,Ligue 1,Defensa,LD,No,176,78,87,33,2145,3,0,0,1,0.39,0.34,0.72,1.61,1.99,0.04,89.03,1.68,75.9,19.5,2.74,0.44,0.0,0.0,0.0,0.0
487,Miguel Vega,32,Inglesa,Union Berlin,Bundesliga,Mediocentro,MC,No,176,73,95,8,624,0,1,3,5,1.37,1.69,1.21,1.49,0.13,0.42,57.79,0.07,87.37,45.02,0.51,0.55,0.0,0.0,0.0,0.0
488,Luis Fernández,27,Inglesa,Manchester United,Premier,Mediocentro,MC,No,181,69,90,15,1065,10,1,0,7,0.48,0.99,0.64,0.1,1.48,0.47,32.76,0.2,83.13,35.71,0.97,0.29,0.0,0.0,0.0,0.0
489,Diego Gómez,18,Inglesa,Arsenal,Premier,Mediocentro,MCD,No,180,71,92,35,3045,10,2,3,0,0.08,1.32,1.24,0.63,0.57,0.63,26.1,1.15,74.84,50.35,1.91,0.63,0.0,0.0,0.0,0.0
490,Mateo Alvarez,36,Inglesa,Lens,Ligue 1,Mediocentro,MCD,No,179,79,82,33,2079,6,0,4,1,0.53,0.58,1.4,1.01,1.47,0.4,35.38,1.93,72.36,49.3,1.83,0.5,0.0,0.0,0.0,0.0
491,Juan Ramos,33,Inglesa,Bayern Munich,Bundesliga,Mediocentro,MCO,No,179,66,100,25,2175,5,0,1,3,0.75,1.45,1.79,1.2,1.15,0.11,40.85,1.79,67.71,43.42,1.45,0.99,0.0,0.0,0.0,0.0
492,Gabriel Ruiz,32,Inglesa,Manchester City,Premier,Portero,POR,No,186,80,53,6,438,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7,19.86,3.52,0.0,3.12,1.77,27.87,39.89
493,Thiago Pérez,24,Inglesa,Roma,Serie A,Mediocentro,MC,No,182,73,50,29,2436,9,2,3,4,1.35,1.43,0.04,0.46,1.82,0.6,51.71,0.75,66.98,30.76,0.73,0.71,0.0,0.0,0.0,0.0
494,Marco Molina,21,Inglesa,Lens,Ligue 1,Defensa,DFC,No,182,87,84,7,518,10,2,1,5,0.08,0.02,0.47,2.13,0.5,4.06,53.67,0.23,71.18,19.13,0.24,0.12,0.0,0.0,0.0,0.0
495,Leo Vega,22,Inglesa,Roma,Serie A,Defensa,LD,No,176,81,97,12,972,10,3,2,3,0.5,0.36,0.17,1.95,2.62,4.94,50.13,0.64,72.71,28.41,2.68,0.66,0.0,0.0,0.0,0.0
496,Miguel Alvarez,27,Inglesa,Borussia Mönchengladbach,Bundesliga,Delantero,EI,No,189,68,78,7,525,7,1,11,6,2.58,1.59,2.56,0.67,0.7,0.45,25.79,0.52,70.56,28.68,0.28,2.23,0.0,0.0,0.0,0.0
497,Andrés Torres,29,Inglesa,Borussia Mönchengladbach,Bundesliga,Defensa,DFC,No,190,88,77,6,474,10,3,2,4,0.32,0.07,0.25,1.88,1.03,1.17,51.13,1.05,61.06,28.54,0.56,0.08,0.0,0.0,0.0,0.0
498,Thiago Rodríguez,30,Inglesa,Marseille,Ligue 1,Defensa,DFC,No,194,78,92,20,1340,0,2,3,5,0.35,0.27,0.41,2.9,0.84,0.11,84.16,1.27,63.06,23.14,1.93,0.25,0.0,0.0,0.0,0.0
499,Rafael Castro,24,Inglesa,Napoli,Serie A,Portero,POR,No,190,89,55,4,328,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.53,11.71,3.72,0.0,4.04,8.3,40.97,33.88
500,Gabriel Martínez,22,Inglesa,Villarreal,LaLiga,Portero,POR,No,189,87,86,15,1185,6,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.55,9.02,3.38,0.0,4.64,4.37,28.88,30.67
501,Luis Díaz,29,Alemana,Freiburg,Bundesliga,Mediocentro,MCD,No,181,66,66,11,902,3,2,5,6,1.43,0.02,0.41,0.44,0.2,0.79,40.07,0.37,71.9,53.9,0.31,0.5,0.0,0.0,0.0,0.0
502,Diego Torres,23,Alemana,Napoli,Serie A,Defensa,LI,No,180,76,86,33,2640,10,2,3,5,0.09,0.04,0.24,2.41,0.66,0.6,86.25,1.7,76.14,28.36,1.53,0.03,0.0,0.0,0.0,0.0
503,Leo Fernández,32,Alemana,Paris SG,Ligue 1,Delantero,EI,No,180,80,96,7,560,8,2,5,6,2.25,0.53,0.46,0.38,0.12,0.3,24.59,0.31,76.59,28.81,0.41,1.84,0.0,0.0,0.0,0.0
504,Marco Fernández,21,Alemana,Lyon,Ligue 1,Mediocentro,MCD,No,171,78,96,32,2688,7,3,5,1,0.39,0.2,1.34,0.55,1.21,0.56,24.33,1.75,81.17,52.95,0.98,0.5,0.0,0.0,0.0,0.0
505,Carlos Morales,19,Alemana,Bayern Munich,Bundesliga,Defensa,LD,No,181,90,56,4,320,4,2,3,1,0.06,0.24,0.16,2.98,1.85,1.14,85.6,0.33,76.08,34.97,0.92,0.97,0.0,0.0,0.0,0.0
506,Fernando Martínez,23,Alemana,Arsenal,Premier,Defensa,LD,No,189,73,76,1,63,6,2,0,0,0.26,0.46,0.5,2.09,1.71,2.92,73.81,1.28,62.03,26.95,0.78,0.62,0.0,0.0,0.0,0.0
507,Luis Suárez,24,Alemana,Real Sociedad,LaLiga,Defensa,DFC,No,192,73,58,38,2356,3,3,3,2,0.19,0.17,0.79,2.73,2.75,0.09,50.68,1.96,80.54,25.64,0.98,0.1,0.0,0.0,0.0,0.0
508,Carlos Cruz,34,Alemana,RB Leipzig,Bundesliga,Defensa,LI,No,176,87,87,29,2291,4,2,2,5,0.03,0.13,0.16,0.45,2.97,1.59,62.74,1.64,81.99,32.59,1.13,0.48,0.0,0.0,0.0,0.0
509,Miguel Ramos,32,Alemana,Borussia Dortmund,Bundesliga,Delantero,DC,No,178,78,89,29,2610,7,0,17,5,2.19,1.53,0.51,0.74,0.15,0.34,46.68,0.65,72.79,24.26,0.26,0.62,0.0,0.0,0.0,0.0
510,Lucas López,31,Alemana,Inter,Serie A,Mediocentro,MCO,No,174,66,55,25,1625,4,1,4,0,0.82,1.69,1.82,0.11,1.94,0.54,38.19,0.77,79.71,48.83,0.03,0.84,0.0,0.0,0.0,0.0
511,Leo Pérez,28,Alemana,Tottenham,Premier,Defensa,DFC,No,193,86,89,38,2470,2,1,1,4,0.38,0.46,0.91,1.68,0.67,2.61,58.4,0.58,67.19,21.74,2.14,0.81,0.0,0.0,0.0,0.0
512,Thiago López,31,Alemana,Napoli,Serie A,Mediocentro,MC,No,176,74,69,8,552,10,3,0,4,0.51,1.6,1.2,1.51,0.35,0.83,57.94,0.53,71.9,33.55,1.99,0.99,0.0,0.0,0.0,0.0
513,Andrés Ortega,19,Alemana,Lens,Ligue 1,Mediocentro,MCD,No,183,78,91,18,1134,8,0,3,2,0.76,1.53,1.92,0.96,1.24,0.07,28.31,1.85,73.29,30.63,1.67,0.22,0.0,0.0,0.0,0.0
514,Gabriel Ramos,25,Alemana,Manchester United,Premier,Defensa,LI,No,183,89,62,27,1863,5,2,2,3,0.47,0.27,0.53,0.66,1.7,1.08,53.28,0.95,69.45,19.74,2.45,0.33,0.0,0.0,0.0,0.0
515,Daniel Díaz,26,Alemana,Monaco,Ligue 1,Defensa,DFC,No,182,81,66,3,252,4,0,0,4,0.36,0.04,0.58,2.81,1.56,3.19,89.5,0.73,83.17,28.13,2.75,0.36,0.0,0.0,0.0,0.0
516,Carlos Torres,35,Alemana,Arsenal,Premier,Delantero,EI,No,183,80,81,30,2700,6,1,6,3,1.38,0.17,1.74,0.71,0.45,0.5,44.36,0.45,83.57,20.99,0.09,1.34,0.0,0.0,0.0,0.0
517,Lucas Ruiz,30,Alemana,Paris SG,Ligue 1,Delantero,ED,No,188,73,81,12,1068,7,0,15,10,1.11,1.46,2.3,0.24,0.55,0.0,33.92,0.91,80.61,13.16,0.79,2.26,0.0,0.0,0.0,0.0
518,Diego Sánchez,34,Alemana,Roma,Serie A,Defensa,LD,No,178,76,92,27,1755,0,1,2,2,0.22,0.35,0.6,0.15,2.89,4.95,54.25,0.62,81.21,28.05,1.38,0.9,0.0,0.0,0.0,0.0
519,Juan Torres,18,Alemana,Lazio,Serie A,Delantero,ED,No,186,69,71,17,1309,5,2,9,4,2.04,1.48,1.82,0.86,0.65,0.98,44.06,0.64,65.18,22.16,0.51,1.99,0.0,0.0,0.0,0.0
520,Nicolás Morales,36,Alemana,Real Sociedad,LaLiga,Defensa,LI,No,181,90,71,11,792,0,1,0,3,0.33,0.43,0.12,2.17,1.55,0.01,67.69,1.08,73.77,36.38,2.55,0.29,0.0,0.0,0.0,0.0
521,Juan López,22,Alemana,Roma,Serie A,Mediocentro,MCD,No,174,67,84,24,1704,4,1,4,3,0.44,1.89,1.72,0.27,0.46,0.58,31.95,0.42,88.8,42.9,1.21,0.73,0.0,0.0,0.0,0.0
522,Marco Ramos,21,Alemana,Real Madrid,LaLiga,Mediocentro,MCO,No,185,78,67,19,1178,1,1,1,0,0.31,0.42,0.46,1.93,1.13,0.93,37.98,0.96,79.21,40.45,1.55,0.83,0.0,0.0,0.0,0.0
523,Marco Morales,23,Alemana,Chelsea,Premier,Mediocentro,MC,No,175,79,85,25,1975,4,0,0,5,1.28,2.0,1.99,1.41,1.87,1.0,22.66,1.23,84.17,45.72,0.04,0.88,0.0,0.0,0.0,0.0
524,Miguel Martínez,31,Alemana,Napoli,Serie A,Defensa,DFC,No,178,87,97,38,2888,0,1,3,2,0.28,0.13,0.66,2.96,0.97,2.47,88.46,0.68,82.25,26.09,2.68,0.39,0.0,0.0,0.0,0.0
525,Enzo Ortega,31,Alemana,Monaco,Ligue 1,Mediocentro,MC,No,172,68,99,11,748,10,2,0,3,0.16,1.98,1.81,0.23,1.99,0.85,53.84,1.11,73.44,49.09,1.16,0.58,0.0,0.0,0.0,0.0
526,Enzo Ortega,33,Alemana,Borussia Mönchengladbach,Bundesliga,Mediocentro,MC,No,179,79,91,36,3096,0,0,4,1,1.17,1.54,1.76,0.39,1.64,0.85,22.23,1.04,84.56,58.13,1.17,0.12,0.0,0.0,0.0,0.0
527,Andrés Ortega,30,Alemana,AC Milan,Serie A,Defensa,DFC,No,179,70,69,7,567,10,0,0,3,0.38,0.42,0.5,1.16,1.46,2.95,54.62,0.12,61.45,28.6,0.87,0.69,0.0,0.0,0.0,0.0
528,Santiago Vega,25,Alemana,RB Leipzig,Bundesliga,Defensa,DFC,No,186,80,59,4,360,3,3,2,4,0.19,0.04,0.41,0.62,0.46,0.72,52.46,0.2,69.93,24.63,1.98,0.06,0.0,0.0,0.0,0.0
529,Marco Castro,24,Alemana,Napoli,Serie A,Defensa,DFC,No,183,77,85,11,946,4,3,1,3,0.0,0.33,0.73,1.08,2.89,3.62,61.82,0.16,63.49,31.91,1.52,0.56,0.0,0.0,0.0,0.0
530,Miguel González,35,Alemana,Real Sociedad,LaLiga,Delantero,DC,No,176,68,94,15,1260,3,1,8,1,1.61,0.53,0.19,0.83,0.94,0.21,21.81,0.79,81.82,12.82,0.41,0.73,0.0,0.0,0.0,0.0
531,Pedro González,36,Alemana,Bayer Leverkusen,Bundesliga,Delantero,ED,No,186,82,66,0,0,9,1,7,6,2.94,0.26,1.93,0.82,0.23,0.22,35.96,0.93,64.42,17.37,0.12,1.2,0.0,0.0,0.0,0.0
532,Mateo Ortega,21,Alemana,Atlético Madrid,LaLiga,Mediocentro,MCD,No,173,74,74,30,1920,6,0,2,5,0.08,0.82,0.65,0.51,0.15,1.0,20.86,1.71,84.29,55.87,0.06,0.95,0.0,0.0,0.0,0.0
533,Carlos Torres,22,Alemana,Atalanta,Serie A,Mediocentro,MC,No,184,71,71,10,820,3,3,5,7,1.45,1.59,1.83,1.46,1.87,0.04,52.98,0.23,73.85,32.69,0.87,0.58,0.0,0.0,0.0,0.0
534,Gabriel Molina,33,Alemana,Bayern Munich,Bundesliga,Mediocentro,MC,No,175,73,54,36,2520,6,1,4,7,0.84,0.4,0.96,0.58,1.36,0.65,52.54,1.03,76.05,43.48,0.09,0.39,0.0,0.0,0.0,0.0
535,Thiago Gómez,26,Alemana,Napoli,Serie A,Defensa,LD,No,187,85,80,22,1760,1,0,1,1,0.36,0.43,0.64,1.09,0.98,0.69,88.97,1.39,70.87,18.55,1.72,0.52,0.0,0.0,0.0,0.0
536,Pedro Sánchez,35,Alemana,Juventus,Serie A,Mediocentro,MCO,No,179,66,75,37,2960,1,0,1,3,1.11,1.29,0.47,1.22,1.42,0.82,30.56,1.73,72.83,49.99,1.25,0.55,0.0,0.0,0.0,0.0
537,Nicolás Pérez,26,Alemana,Napoli,Serie A,Portero,POR,No,186,77,73,16,1056,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.96,18.36,2.47,0.0,2.22,11.13,24.06,29.38
538,Alejandro Cruz,24,Alemana,Chelsea,Premier,Defensa,LD,No,178,90,85,32,1952,2,1,0,1,0.39,0.45,0.75,2.26,2.17,0.11,55.11,1.31,71.89,28.23,2.12,0.05,0.0,0.0,0.0,0.0
539,Leo Morales,31,Alemana,Arsenal,Premier,Mediocentro,MCD,No,185,71,86,6,480,0,1,2,1,1.47,1.29,1.48,1.6,1.76,0.71,50.15,1.62,65.16,47.65,0.63,0.72,0.0,0.0,0.0,0.0
540,Diego Morales,24,Alemana,Villarreal,LaLiga,Defensa,LD,No,175,81,64,35,2590,2,3,0,4,0.31,0.3,0.63,2.8,2.35,4.23,81.36,1.15,74.42,16.68,0.74,0.79,0.0,0.0,0.0,0.0
541,Gabriel Morales,28,Alemana,Valencia,LaLiga,Mediocentro,MC,No,183,75,93,9,747,9,1,4,5,0.85,0.25,1.43,0.66,1.65,0.76,39.17,0.24,69.89,46.71,1.54,0.19,0.0,0.0,0.0,0.0
542,Carlos Gómez,25,Alemana,Real Madrid,LaLiga,Defensa,LD,No,189,83,62,5,310,0,1,0,5,0.21,0.37,0.38,2.46,2.05,2.47,51.05,1.16,71.01,18.27,2.12,0.81,0.0,0.0,0.0,0.0
543,Mateo Rodríguez,35,Alemana,Inter,Serie A,Mediocentro,MCD,No,179,69,60,22,1980,1,1,4,3,0.12,0.93,1.71,0.51,1.34,0.62,34.54,1.79,68.53,39.87,1.62,0.24,0.0,0.0,0.0,0.0
544,Gabriel Pérez,25,Alemana,Atlético Madrid,LaLiga,Portero,POR,No,197,80,94,13,1040,10,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.14,9.47,4.02,0.0,3.47,3.93,25.1,16.02
545,Lucas Castro,27,Alemana,Monaco,Ligue 1,Delantero,ED,No,184,78,67,20,1440,0,2,19,9,1.09,1.24,0.5,0.82,0.63,0.01,30.4,0.26,71.59,11.76,0.56,2.02,0.0,0.0,0.0,0.0
546,Andrés Rodríguez,33,Alemana,Valencia,LaLiga,Mediocentro,MC,No,172,79,99,34,2584,8,3,1,0,0.58,1.92,1.98,1.95,0.78,0.44,33.92,1.95,86.41,39.4,0.0,0.02,0.0,0.0,0.0,0.0
547,Alejandro Gómez,29,Alemana,Sevilla,LaLiga,Mediocentro,MC,No,175,70,80,1,78,1,3,3,7,0.63,0.53,0.83,0.88,0.06,0.01,42.83,0.72,79.12,30.99,1.51,0.38,0.0,0.0,0.0,0.0
548,Luis González,28,Alemana,Chelsea,Premier,Mediocentro,MC,No,172,70,51,14,1022,9,2,2,5,0.52,1.85,1.13,0.51,0.14,0.51,30.14,1.19,79.33,56.09,0.65,0.78,0.0,0.0,0.0,0.0
549,Luis López,36,Alemana,Paris SG,Ligue 1,Defensa,DFC,No,184,78,86,23,1587,5,0,1,1,0.26,0.23,0.02,2.08,1.79,1.21,62.33,0.22,74.91,32.18,2.82,0.57,0.0,0.0,0.0,0.0
550,Santiago Cruz,18,Alemana,Real Madrid,LaLiga,Mediocentro,MC,No,173,76,90,10,830,4,0,5,2,0.23,1.07,0.91,0.54,0.37,0.65,37.92,0.32,84.67,32.09,1.92,0.25,0.0,0.0,0.0,0.0
551,Luis Vega,35,Alemana,Borussia Mönchengladbach,Bundesliga,Defensa,DFC,No,193,73,74,35,2275,6,1,1,3,0.02,0.14,0.76,0.67,0.84,3.01,59.27,1.52,80.73,18.4,1.1,0.42,0.0,0.0,0.0,0.0
552,Carlos Ruiz,25,Alemana,Union Berlin,Bundesliga,Delantero,DC,No,171,74,95,28,1848,0,0,11,7,2.63,1.08,2.51,0.41,0.87,0.34,36.1,0.06,66.37,26.44,0.4,1.99,0.0,0.0,0.0,0.0
553,Fernando Martínez,20,Alemana,Sevilla,LaLiga,Mediocentro,MC,No,184,67,62,36,2268,8,2,4,3,0.56,0.69,1.99,1.34,1.91,0.96,49.53,1.77,84.63,58.26,1.0,0.34,0.0,0.0,0.0,0.0
554,Lucas Gómez,18,Alemana,Manchester United,Premier,Delantero,EI,No,176,72,65,18,1512,7,3,7,5,2.54,1.79,2.92,0.33,0.46,0.61,39.83,0.47,71.6,12.37,0.57,2.8,0.0,0.0,0.0,0.0
555,Luis Díaz,34,Alemana,Newcastle,Premier,Defensa,LD,No,177,77,76,31,2697,1,3,1,0,0.37,0.45,0.51,2.54,0.22,1.84,86.75,1.93,77.77,30.52,0.39,0.76,0.0,0.0,0.0,0.0
556,Alejandro Morales,30,Alemana,Lazio,Serie A,Portero,POR,Sí,192,79,80,29,2262,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.48,14.56,2.92,0.0,4.2,11.8,41.92,35.42
